"city","new_id","total_area_sqm","total_green_space_area","connectivity","tree_percent_cover","grass_shrub__percent_cover","n_plant_genera","log_n_plant_genera","landcover_type_diversity","shannon_diversity","proportion_landscape_vegetation","proportion_landscape_open_developed","proportion_landscape_medhigh_developed","proportion_landscape_woody","proportion_landscape_grassherb"
"Houston",514,32084.8160756748,29734.1093969415,-0.183615390718077,4.24047195269754,88.4329886861636,0,0,10,1.19882768352813,0.168574803698303,0.0338640173571069,0.622045125579677,0.0342404691386002,0.134334334559703
"Houston",515,2582.58457630873,2040.8707857132,-0.0901415971414996,74.6819158196366,4.34243848167348,0,0,4,0.225128414236854,0,0.0289803655420219,0.511564497065183,0,0
"Houston",516,3700.22956430912,3610.31113192439,-0.140313117228738,0.215081433583154,97.3548414368234,0,0,4,0.261157656024193,0,0.0178671454139647,0.755016019168172,0,0
"Houston",517,90533.2304451149,90408.0504242331,-0.164304554615115,6.50496868571908,93.3567616200854,0,0,11,0.832955358295069,0.0225275291581992,0.0675860414939055,0.68430875362261,0.0050458524278837,0.0174816767303155
"Houston",518,11204.1596473777,2791.71493700705,-0.0980800296082375,13.2168309192148,11.6999412874402,1,0.693147180559945,5,0.200937127400016,0,0.0259498696913941,0.487421593562797,0,0
"Houston",519,3122.96053715399,2860.01482829452,-0.0786071281571217,71.0240333453037,20.5562090006625,0,0,9,0.447152190558668,0.00702639487052932,0.0491821146791048,0.558333360040431,0.00637026070163686,0.000656134168892455
"Houston",520,1243.94360780716,1124.44617152214,-0.197516043647201,17.5550411797164,72.8386201136865,0,0,8,0.415648685981874,0.00357385038251697,0.0434311891683981,0.615800610899776,0.00343369938712414,0.000140150995392822
"Houston",521,4940.8367989352,4217.00593081769,-0.0982830865278857,15.2795501675034,70.0704847036442,0,0,6,0.610812312157299,0.000676701520624089,0.061927979243166,0.730386755925674,0,0.000676701520624089
"Houston",522,8293.64144043757,8238.93215348362,-0.0761413448799616,33.8560399660971,65.4843066434489,0,0,6,0.236129539164522,0.000626442425197105,0.0243299453125935,0.58685804614566,0.000626442425197105,0
"Houston",523,1858.55568855186,1246.00046053529,-0.324156089731296,41.991222372954,25.0501080649916,0,0,7,0.852355361259957,0.0256129164081515,0.100650496267471,0.609109326304139,0.0256129164081515,0
"Houston",524,29388.047127414,29024.2045700434,-0.0826673322176179,5.84349437367267,92.9184425600977,0,0,6,0.433644878393998,0.000254720658381554,0.0625748781546544,0.591821086666736,0.000254720658381554,0
"Houston",525,14271.5315470617,13316.2298035808,-0.164600767170394,11.0078312279195,82.298411060578,0,0,11,0.767204003175697,0.009584393310591,0.0755730380271197,0.685214542806275,0.00167521770163517,0.00777943019680776
"Houston",526,40049.3415876786,38184.2085974989,-0.16336686567784,1.37593645957573,93.9669757675918,0,0,4,0.239295983413814,0,0.0176465364810295,0.726603709929088,0,0
"Houston",527,2240.21995398216,1655.62912146561,-0.164699043827064,15.6446182876684,58.2601390787948,0,0,8,0.613181132097883,0.00461775894919868,0.126564201906678,0.482702459104403,0.00447991539847634,0.000137843550722349
"Houston",528,11736.8677893886,11083.4769059904,-0.124309060096379,5.84034451334179,88.5926601423895,0,0,11,0.774321263553533,0.0221458884964209,0.0695519514464008,0.657763176802278,0.00307806326341679,0.0190678252330042
"Houston",529,2020.40155916475,1967.67259072512,-0.247379257840079,22.7199519820924,74.6702218573387,0,0,13,1.34969359395837,0.184154308285201,0.110262003866114,0.334514441404511,0.0451313359461697,0.139022972339031
"Houston",530,3458.12917388976,3431.82518929243,-0.0310258206777075,0.221514119920895,99.0178438313109,0,0,4,0.454334845586111,0,0.0289728642946121,0.828587011823789,0,0
"Houston",531,2509.9731772556,2343.52868795395,-0.123470425562798,28.9833893064324,64.3852852750371,0,0,7,0.475375173678271,0.00375046031984504,0.0434297174364596,0.634478305382863,0.00270866578655475,0.00104179453329029
"Houston",532,1628.3606979996,52.7175769209862,-0.0413597774646154,3.23746311156665,0,0,0,5,0.401289187108791,0.000528165409366478,0.0273019665427372,0.788116378003027,0.000528165409366478,0
"Houston",533,28876.4121274464,25577.6983305812,-0.141764882778694,14.159920575382,74.4165210465678,0,0,8,0.538609876327506,0.0050920833286759,0.0726787368835557,0.58527998260611,0.00489871307568821,0.000193370252987693
"Houston",534,2405.50245700024,1317.72464848982,-0.157143821836582,33.1531656373858,21.6264353833954,0,0,10,0.7239769578911,0.0130383577225772,0.150613381006557,0.460961690953962,0.00967270075736866,0.00336565696520857
"Houston",535,5335.86669527576,4939.3957720953,-0.0618344415074763,62.4235221565215,30.1461774663816,0,0,6,0.526758211081765,0.00533691926620174,0.102369192670962,0.436645119756419,0.00533691926620174,0
"Houston",536,3521.60848136991,3402.23616138101,-0.323974207128394,62.8468743625898,33.7634154915944,0,0,7,0.854301952209247,0.0249702000521015,0.116928905365227,0.583012978559328,0.0249702000521015,0
"Houston",537,2121.94555827882,1554.64631468058,-0.0848734915388368,38.6303901797556,34.6347465536109,0,0,7,0.65059705709618,0.0136268774207607,0.10241728853878,0.51334439794972,0.0136268774207607,0
"Houston",538,431.510597420856,76.1113435029984,-0.247616771710672,12.9132591399321,4.7250894795263,0,0,9,0.772357719753612,0.0124909215097153,0.0963018654081573,0.651911175085094,0.00987799161121163,0.00261292989850364
"Houston",539,1277.97273015603,525.1827865839,-0.164854138497024,0,41.0949916372455,0,0,11,1.40554842356914,0.193364906669931,0.0801259906208207,0.435394686002192,0.0917441425112957,0.101620764158635
"Houston",540,18745.6182526701,12227.8963879027,-0.164717734451718,38.8490827720216,26.3816085985391,0,0,13,1.26150837633596,0.215816453936273,0.0884811358406848,0.459353267752534,0.0118750921672449,0.203941361769028
"Houston",541,3928.9504018845,3886.95920780301,-0.141921112761966,52.7537312381562,46.1775051026907,0,0,10,0.692651817411767,0.0165648131938768,0.134940532949523,0.414229086978412,0.00880337817642905,0.00776143501744774
"Houston",542,5488.17122578621,3886.38321757317,-0.164393599286596,11.5961022454545,59.2177090896032,0,0,13,1.21844389229005,0.118414818522799,0.204679422362707,0.366358702133151,0.0154116481163063,0.0982454357368377
"Houston",543,7340.28097614646,5727.52631403273,-0.198397246633503,0,78.028706702718,0,0,14,1.26699838490122,0.163198047353853,0.115083864424235,0.378835732028925,0.0276926956366175,0.133690940420713
"Houston",544,8796.6336293518,6572.53326684231,-0.197008947683658,13.2401004923451,61.4763597329812,0,0,10,0.889056878741308,0.0448366788445319,0.161904045309756,0.407300002878794,0.00959817276629274,0.0352385060782392
"Houston",545,26138.7943547881,25459.3459550953,-0.49522760474595,1.20905698621362,96.1915561007159,0,0,10,0.70585076826355,0.01216419796591,0.0925571465338935,0.60297561354633,0.00141140143640139,0.0107527965295086
"Houston",546,29117.0574542842,27940.5151115032,-0.165474236059712,12.4522460794688,83.507021629405,0,0,7,0.553228673702552,0.00167596267977517,0.0669144886528126,0.683594002269793,0.000851719958928157,0.000824242720847012
"Houston",547,19692.8790053615,19284.1070491821,-1,52.9648555707312,44.9594095604966,0,0,12,1.75243068828785,0.324050664379914,0.131910786840493,0.0599896966510792,0.266888572648057,0.0571620917318575
"Houston",548,10657.0872150766,9525.74907274075,-0.16522494923349,1.86820837835816,87.5159627417264,0,0,10,0.820927262348969,0.0173818615851816,0.0939654450637227,0.625650376108424,0.0108122757809718,0.00656958580420974
"Houston",549,20285.7890054584,18154.6520508826,-0.32331003452752,5.57966783442014,83.9147661557868,0,0,13,1.30661166424562,0.442851028621714,0.0800803197322806,0.25300460779992,0.0698488724759499,0.373002156145764
"Houston",550,1558.65333620459,1446.89282402396,-0.195393670632045,0,92.8296748491381,0,0,12,1.356444634282,0.0996249813867445,0.03957394026543,0.433162655463297,0.083577879452736,0.0137412299624978
"Houston",551,1310.50956971012,1258.55896379799,-0.122378457200709,96.0358468863661,0,0,0,4,0.346587384597092,0,0.057475901525264,0.477655456072906,0,0
"Houston",552,5947.85495249216,5947.85495249216,-0.0409164209424243,92.7446140524111,7.25538594758892,16,2.83321334405622,4,0.38877038416884,0,0.0421376207295,0.678970056632673,0,0
"Houston",553,24910.0702023483,22251.6882494092,-0.0618716679510795,10.6996909625087,78.6283922932001,0,0,8,0.242127579534719,0.001291703204577,0.0118517155410197,0.752539432698876,0.000195201264353333,0.00109650194022366
"Houston",554,56400.2214955246,56170.0057907314,-0.198054529293675,9.87847159609662,89.7133461331804,0,0,8,0.635215807085474,0.00093838755329916,0.0705179594102332,0.760431581760927,0.000557697662015403,0.000380689891283757
"Houston",555,19326.5562928347,17101.4914985048,-0.0885388152918719,25.1457570496127,63.3412513929887,0,0,6,0.588172241834899,0.000128045896639276,0.0997110250781015,0.599541872776923,0.000128045896639276,0
"Houston",556,8028.27909836778,8028.27909836778,-0.992429627548925,100,0,0,0,13,1.74030239234289,0.359913269774258,0.16437210633612,0.0739806595230658,0.318873581055049,0.0394874323781415
"Houston",557,74696.4599796195,74534.1192305644,-0.197761577746403,99.4969213464176,0.285744727584491,73,4.30406509320417,8,0.720621368455112,0.0163588584827769,0.15771509300344,0.415591859162943,0.0163588584827769,0
"Houston",558,96072.3718281861,93221.4576117727,-0.18595453741563,78.031620424955,19.0009143588101,1,0.693147180559945,14,1.81103593989288,0.336008717989762,0.211627697991267,0.106460236616147,0.228150204396958,0.0943184802243507
"Houston",559,4326.00143683667,3412.71073834796,-0.0267906974324188,78.8883403802903,0,0,0,5,0.159019414327353,0,0.00231113288116299,0.931574419362605,0,0
"Houston",560,1096.76369798672,980.506214918569,-0.0886373837489978,89.3926671124265,0.00728446496831173,0,0,5,0.590870749341927,0,0.0924040730674614,0.635988501951855,0,0
"Houston",561,873.024520557374,240.378100425005,-0.0412310510762102,19.0579154563312,8.47603058581869,0,0,5,0.128894304675649,0,0.0020955314882169,0.917241781136507,0,0
"Houston",562,830019.210351718,764397.211018827,-0.044343986710326,17.7495120481042,74.3444059583135,199,5.29831736654804,10,1.1075148025034,0.0792776219221763,0.106253734090608,0.562431624561994,0.0174697103931885,0.0618079115289878
"Houston",563,16333.8220569185,0.1,-0.0213197663301986,0,0,4,1.6094379124341,5,0.48403409108981,0,0.0221365838455348,0.881063553932651,0,0
"Houston",564,3197.70663296804,2321.39390408993,-0.0215530114256146,37.5896132507347,35.0059738539917,0,0,5,0.487095882040412,0,0.0201969044600216,0.892493413021598,0,0
"Houston",565,4065.90250506642,55.0523053854704,-0.0215527787051078,1.35399964256081,0,1,0.693147180559945,5,0.259271868363707,0,0.00473766700625735,0.934305301442575,0,0
"Houston",566,67679.3655424568,48142.558117742,-0.32440225860816,1.04105235014486,70.0922358121697,0,0,14,1.26706254945446,0.1340973879339,0.190234405749496,0.369958371570453,0.0179197335440177,0.11570696228259
"Houston",567,7944.93412317534,3525.34399628639,-0.0212984479569626,11.7250765615551,32.6471478223196,0,0,5,0.192718619412905,0,0.0034688606996383,0.924079327623097,0,0
"Houston",568,2055.49961518072,1869.82452608645,-0.321779226736171,0,90.9669119992538,0,0,14,1.21114090153361,0.115266995932783,0.17238484865236,0.39231038389508,0.0121573951976273,0.102647324670692
"Houston",569,953.612628160045,504.060082277283,-0.0262139865022493,20.2060975110668,32.6518520789933,0,0,5,0.426415578568118,0,0.0355537570018169,0.76624970903436,0,0
"Houston",570,173385.000490783,173359.766071769,-0.318021593917656,81.1876582351801,18.7977877844047,0,0,14,1.74802738769199,0.422995361929059,0.0940872854401978,0.205999651941094,0.39230897908177,0.0227129059711481
"Houston",571,3324.23093052494,1007.06248171628,-0.0507337930113781,20.8010465722077,9.49355397641442,0,0,5,0.380933158780436,0.000862555765582762,0.0303887334407884,0.738392936400382,0.000862555765582762,0
"Houston",572,569281.72222555,0.1,-0.122912978279936,0,0,0,0,15,1.67412990526431,0.324730710976153,0.152639351754714,0.296409026084764,0.148459168550959,0.176175736853204
"Houston",573,9653.15653734724,6830.98565079272,-0.162677580768168,51.923980527708,18.8409852086163,1,0.693147180559945,12,1.38926826616705,0.107995063024591,0.0654558028747712,0.627265366550176,0.033079503685022,0.074301018434057
"Houston",574,1572.71253727376,0.1,-0.123776040583772,0,0,0,0,12,0.948093540913313,0.0420578713524411,0.17038866632844,0.430569937734624,0.0152494599771268,0.0268084113753143
"Houston",575,6522.61362671852,0.1,-0.0902442496853943,0,0,0,0,10,0.885963777475738,0.0342345909186957,0.11596830132189,0.514641234588135,0.0131110355952337,0.0211235553234619
"Houston",576,170730.381179889,0.1,-0.0469228986598811,0,0,5,1.79175946922805,15,1.63656721018375,0.224051361004702,0.171628243973085,0.335058528952346,0.154601610611784,0.069343264683673
"Houston",577,18675.4930630326,0.1,-0.498319180547016,0,0,0,0,10,1.15375156288841,0.167919579139544,0.34060977566095,0.190240368383033,0.0184675295048289,0.149452049634715
"Houston",578,259896.768364904,0.1,-0.331610475524373,0,0,1,0.693147180559945,12,1.21227788273053,0.176880836844312,0.290358966869626,0.240505506319589,0.0257682570863225,0.151112579757989
"Houston",579,167235.649597458,53788.2323245529,-0.248286620380623,2.17421560227619,31.8331533466073,0,0,9,0.94107725826345,0.0414024537400742,0.132522353554431,0.509859244029163,0.0390684699424002,0.00233398379767402
"Houston",580,20643.4506958816,0.1,-0.098379178684026,0,0,0,0,12,0.937975594698319,0.0455906945662857,0.127910141812763,0.476860975041061,0.0135625319261194,0.0320281626401663
"Houston",581,9959.28037762642,0.1,-0.0993549930483215,0,0,0,0,10,1.03844433233274,0.0565754519920228,0.13138495618319,0.492472103373741,0.0256759001318995,0.0308995518601233
"Houston",582,9525.5315785198,0.1,-0.110188224824492,0,0,0,0,11,1.48510967303078,0.186355478198065,0.160045144151361,0.385807681937604,0.0964672826554511,0.0898881955426143
"Houston",583,17751.1990939965,348.529790714383,-0.124306769206701,1.96341547897041,0,0,0,12,1.06069157456419,0.12863414493123,0.135814185540149,0.394599552961711,0.0101329597777321,0.118501185153498
"Houston",584,9916.78025750443,9030.63323870301,-0.058334740212275,19.8448140815524,71.2193519502518,0,0,4,0.277942734963085,0,0.0341180133109465,0.571714569812633,0,0
"Houston",585,4970.42664782057,3463.61047849059,-0.164338710541594,44.2608622766037,25.4235073742252,0,0,6,0.677139130153912,0.00355078090107005,0.0709265251476865,0.751390297247908,0.00355078090107005,0
"Houston",586,6931.79512503557,6401.50933265686,-0.247896064789753,2.85137305722457,89.4985769512015,0,0,10,0.646107315042554,0.00837980667380384,0.0890597549949257,0.584786553326758,0.00676304958376763,0.00161675709003622
"Houston",587,993.902158382116,964.444417599589,-0.246954101031377,0,97.0361528512546,0,0,10,0.839549093991266,0.0228359036941356,0.216193709539448,0.379882870354903,0.0159576609279497,0.00687824276618595
"Houston",588,5512.00177469582,4027.71276716376,-0.110371419811497,14.0983153424173,58.9733731620014,0,0,8,0.41848558842938,0.00710502385276102,0.0427511992471592,0.571594497824052,0.00697070940823614,0.000134314444524876
"Houston",589,4213.01695785078,3624.39682856202,-0.198034400378,11.9301030488946,74.098433385266,0,0,7,0.627185882171197,0.00472482552942013,0.0848452643359861,0.652152517474487,0.00452840033664126,0.000196425192778878
"Houston",590,7512.19944432378,7384.38018634915,-0.165394465445766,3.99187731061672,94.3066335459979,0,0,10,0.730377452955393,0.0189717615405859,0.150730847865248,0.392930413687423,0.00933211182456939,0.00963964971601648
"LA",1,1387.09821151569,694.308599829674,-0.0302985764382455,0,57.2368605554826,0,0,9,0.99609192345577,0.0521032770448135,0.0846655482694561,0.677409143701022,0.0502606862254058,0.00184259081940765
"LA",2,4641.14419800462,4641.14419800462,-0.0428856439803538,64.8756805789996,35.1243194210004,0,0,9,0.888643646735162,0.185381880888907,0.0477626536908648,0.355828756304438,0.185381880888907,0
"LA",3,1392.09341296519,1288.27043920755,-0.0415730076748477,38.2175236655236,54.3244298563677,0,0,9,0.905199773833056,0.158311873175499,0.0812689297991668,0.172205232551452,0.158172338344323,0.000139534831176478
"LA",4,1219.64398858108,1219.64398858108,-0.0616558005019653,0.00112593137027341,99.9988740686297,0,0,9,0.941956540887795,0.172881190202119,0.090436971715192,0.160661173762178,0.172531558687202,0.000349631514917246
"LA",5,522.836257377639,522.836257377639,-0.0658679422857748,65.6728933886387,34.3271066113613,0,0,9,0.92457733451454,0.183861776042228,0.0899438102724292,0.15703024489703,0.183509832911845,0.00035194313038331
"LA",6,1555862.9597148,1524724.88408017,-0.0152037279042448,9.1911938504921,88.8789754243431,66,4.20469261939097,9,1.51973673288676,0.61609005873686,0.0254718569516917,0.201199081035223,0.451811598423212,0.164278460313649
"LA",7,148532.512358604,147824.169216472,-0.0244249385191877,6.95618792087706,92.7496590450227,1,0.693147180559945,9,1.57795614163762,0.493042870237068,0.0304004420154107,0.266010412008193,0.395522428426988,0.0975204418100802
"LA",8,66589.7268266886,52427.9289361999,-0.0248982411262857,48.3281170588157,30.4046416333062,15,2.77258872223978,9,0.841418415494938,0.0680377047309812,0.0683238532542431,0.497034040750139,0.0614863375773108,0.00655136715367042
"LA",9,1436.010023579,1056.77001022268,-0.0345774227604281,53.0372023846371,20.5535102754924,0,0,9,0.880145055843389,0.0800244073077213,0.0769874012585971,0.465503248484551,0.0736266833851859,0.00639772392253535
"LA",10,5498.51119390223,4546.11762166023,-0.05243113869143,38.1774274501266,44.501637142882,0,0,5,0.365965224156448,0,0.0122005240491711,0.833151140582077,0,0
"LA",11,338.751135393977,180.048840865493,-0.0904021204149434,0.954710898619432,52.1960602880486,0,0,4,0.167693914316725,0,0.00242359684877561,0.939290614029061,0,0
"LA",12,13834.9102878507,9259.83413271315,-0.0519807250188854,13.9740522665049,52.9568778230441,0,0,4,0.222951252836308,0,0.00268540010163138,0.954132736483222,0,0
"LA",13,412.387202680111,150.609588623047,-0.0763690619339119,27.6774243802494,8.8439777496501,0,0,4,0.416348096951101,0,0.00247531976239145,0.983087802326264,0,0
"LA",14,8780.51037147234,4074.35773744364,-0.122627069735538,18.6028661846486,27.7994221228868,0,0,10,0.800675567415614,0.0259647955503047,0.0190990161876014,0.794945477624451,0.0233191949967693,0.00257818707818128
"LA",15,17832632.7378746,16437979.7337593,-0.00777344415816819,14.1660875085463,78.0131211107553,245,5.50533153593236,12,0.823659112392511,0.0499845460093806,0.0381724692247271,0.677084773637,0.0493589656596963,0.000625580349684307
"LA",16,468.015641579404,391.373915970325,-0.0705829979390119,83.6241102219495,0,0,0,5,0.559901468194859,7.06338411835491e-05,0.049505352795502,0.798004840913009,0,7.06338411835491e-05
"LA",17,1152.13990230113,277.400621771812,-0.0519866248004201,4.21810090103925,19.8588902020177,0,0,5,0.396734952975072,0,0.0100153361976455,0.925125380708015,0,0
"LA",18,4540.41382847354,19.5562243461609,-0.0519935610844,0,0.43071457988083,0,0,5,0.358474602295354,0,0.00786368689960365,0.931642258672364,0,0
"LA",19,3126.86911493074,2886.77202910185,-0.0709537388481353,73.6130881913588,18.7083977102277,0,0,6,0.668874210353308,0.0330395852626885,0.0246221093388602,0.692232396954553,0.0252451575311308,0.00779442773155765
"LA",20,557.074583647773,226.641067722812,-0.331177446552252,16.5263722804706,24.1577792452994,0,0,8,0.834940796518585,0.019833446927093,0.00991380497365348,0.866802844909905,0.0125082278867012,0.00725486465205667
"LA",21,773.104794323444,568.279023468494,-0.0473004724368937,21.7666511324326,51.7394282039146,0,0,6,0.297088164957659,0.00429192486187561,0.0100577170921965,0.787632217167938,0.00429192486187561,0
"LA",22,425.944109261036,187.263196706772,-0.0495705289963063,0,43.9642649435044,0,0,4,0.221988708431213,0,0.000777891281581798,0.986634413434642,0,0
"LA",23,1054.52379528433,933.355236053467,-0.124082765355241,19.3888482922366,69.1207937117929,0,0,4,0.545330147326234,0,0.0241878603383216,0.89710353662828,0,0
"LA",24,34123.0962869449,32656.4453579485,-0.0758061364422779,12.358692723928,83.3431893190638,0,0,9,1.32377748900331,0.307387944533251,0.0502468135759611,0.369667352355074,0.18636059703058,0.121027347502671
"LA",25,5611.06195636094,5200.68242438138,-0.0855296936163439,58.357974034652,34.3282672656363,1,0.693147180559945,9,0.797842171796045,0.00832800771544197,0.0184268252333066,0.417667259892173,0.00192346086296091,0.00514569151030847
"LA",26,12837.5753316097,7056.57396772876,-0.0494589205319129,6.85211277614619,48.1160084262549,0,0,5,0.378643545087625,0,0.0076473396525989,0.938288613870752,0,0
"LA",27,626.464873552322,80.3368031978607,-0.140964875062867,0,12.8238320438171,0,0,4,0.12674777207637,0,0.00154614139997085,0.944235735012916,0,0
"LA",28,3886.12372204661,2464.66856151819,-0.08257307284604,13.8920563462293,49.5302312030766,0,0,4,0.40760222123636,0,0.00207444669238813,0.985335295183644,0,0
"LA",29,1376.50531717518,624.085831642151,-0.0584452465064927,30.8232497241486,14.5151753335097,0,0,4,0.262988930562285,0,0.000349835313087572,0.995250266272722,0,0
"LA",30,66576.1016175151,41239.8346975446,-0.0762833434713765,15.1333442066447,46.8105571267056,0,0,4,0.177633142837695,0,0.000305715942230038,0.992904654941892,0,0
"LA",31,316517.815153334,306476.122737049,-0.102096614531067,15.1903525134732,81.705772404423,51,3.95124371858143,10,1.23540319606415,0.312360978156212,0.0604954665248175,0.277761137049056,0.135924654047536,0.176436324108676
"LA",32,173.754495778121,120.554503798485,-0.0451008666114456,69.3820918178883,0,0,0,4,0.228779339321653,0,0.000989209491395328,0.983692522874308,0,0
"LA",33,65662.1923569761,51669.8129807421,-0.0422863084919082,29.3297107273331,63.1844543440965,1,0.693147180559945,9,0.939612947606127,0.201675265574054,0.0860433757612129,0.204530257657659,0.199230483054814,0.00244478251924027
"LA",34,12726.9226435886,9257.65560285008,-0.0720224116323742,35.153682229769,37.5870412122313,0,0,9,0.820993022308508,0.130726458293456,0.0888935242814102,0.228266690024852,0.130062373049355,0.000664085244100474
"LA",35,7833.5644256993,3187.30827793479,-0.0275555838186065,21.9548984490208,18.7329430587136,0,0,7,0.518618030741957,0.00122914669764396,0.024103042395556,0.861854748459321,0.00122914669764396,0
"LA",36,3680.87549018148,3248.57410937548,-0.0472954311503382,16.9990804955359,71.2563934546386,0,0,5,0.310189387673673,0,0.00271701610340805,0.969592889182511,0,0
"LA",37,6547.24300606758,3560.84194314317,-0.0471768564745601,39.3941195383995,14.9927718576156,0,0,6,0.342968851189933,6.79960541016238e-05,0.00765107320225994,0.812533442348988,0,6.79960541016238e-05
"LA",38,8896.07975005056,6613.00436668098,-0.247174446702622,57.8382463384512,16.4979169209148,0,0,9,0.791878992054786,0.0119345226789105,0.0708510597736968,0.709332937102283,0.0085881658276139,0.00334635685129655
"LA",39,61771.0126017995,59972.1260026767,-0.0935662959180234,36.4523023396173,60.6355119548978,10,2.39789527279837,11,0.984568722129388,0.0988229455807082,0.0334346834525705,0.216062764701811,0.0848253948738275,0.000107127396326705
"LA",40,43465.1255531928,42402.3079074919,-0.0342207829536791,61.4529671742096,36.1018135099042,3,1.38629436111989,11,1.07201379486863,0.0684292320010855,0.0636496639352458,0.635221130227162,0.0230102014298422,0.0451930681978395
"LA",41,43962.7503972384,29760.25387384,-0.0451352746932515,18.010524671461,49.6837246758442,6,1.94591014905531,8,0.931520876896233,0.025495969774423,0.0522760641579499,0.790874445677016,0.0237464549828508,0.00174951479157221
"LA",42,85303.6726805731,72089.5657625049,-0.0816010834536537,58.4187934961307,26.0905406241603,0,0,5,0.184786941997333,0,0.000964451257398029,0.9749063207487,0,0
"LA",43,59030.9144642401,39524.957688112,-0.0497057042909346,56.9616073091353,9.99476300434769,5,1.79175946922805,6,0.56069513685892,0.0195842306762396,0.0107521350571637,0.802597092275046,0.0195842306762396,0
"LA",44,19865.7462609408,13471.2542803783,-0.297539545423281,35.064706829844,32.7467617323261,1,0.693147180559945,5,0.438355201471996,0.00110401737264763,0.0831412141851085,0.448961512800309,0.00110401737264763,0
"LA",45,663953.946458882,627637.453410171,-0.0864700587751523,4.90334697276649,89.8008558644382,65,4.18965474202643,10,1.28499274251068,0.454537313231586,0.0449992322647291,0.266522684142159,0.251769988046348,0.202767325185238
"LA",46,126792.999713267,117977.062949775,-0.0781848436793304,4.30390101962492,88.7430836061604,5,1.79175946922805,10,1.27040536290966,0.461933682964704,0.0519144559438594,0.247536965696504,0.302926649686686,0.159007033278018
"LA",47,36838.5000881393,28363.2071505886,-0.0496923258117223,47.4253682893454,29.5680138590243,4,1.6094379124341,5,0.0481466702493811,0,0.000501448806173645,0.929550205201935,0,0
"LA",48,346848.432708253,345854.264307488,-0.0388753057793584,7.19570201784385,92.5176689225978,3,1.38629436111989,10,1.16573990041371,0.376000905046391,0.0942148621678142,0.0631485682967427,0.375602275241531,0.00039862980486043
"LA",49,2815.36218523979,475.99231004715,-0.165405007708358,16.9069653823815,0,0,0,4,0.105420087099644,0,0.00193997938708152,0.91149719045668,0,0
"LA",50,71651.3667533887,63896.7310018605,-0.0661846911479363,38.2624282604057,50.9148392462724,2,1.09861228866811,10,0.858693516952297,0.0160510898987087,0.0696644807934091,0.716169942264323,0.0120632860481407,0.00398780385056798
"LA",51,54115.8731520125,37402.4001261452,-0.165606732089861,23.3572860937282,45.7581100878712,0,0,9,0.540138283047253,0.0094869072821737,0.0129648737042908,0.835783769057299,0.00929962578358732,0.000124854332390919
"LA",52,43500.9659075877,42540.6309290673,-0.0894709407541423,42.2240903613834,55.568292040974,0,0,10,1.196472291925,0.41889572190987,0.087109123035552,0.0574233339823232,0.418378909338114,0.000516812571755585
"LA",53,3185.09150556056,3124.46295944974,-0.0275483602544285,36.0452906991869,62.051198961943,0,0,9,0.893525579780859,0.0953133479039239,0.0553073866148272,0.490762979771218,0.0836497456672317,0.0116636022366922
"LA",54,8798.64038079977,4280.79100959003,-0.0827818363022132,1.2069447002489,47.4459246559245,0,0,4,0.320340643660569,0,0.00955097785493598,0.90239503168892,0,0
"LA",55,2970.2692161809,1517.45168636553,-0.121754989327669,27.7831306192788,23.3048878707299,7,2.07944154167984,7,0.622737842798839,0.0325041204501484,0.054135057785743,0.520717038853811,0.0325041204501484,0
"LA",56,529.701978218509,335.561987757683,-0.0381914600940663,37.7977549872601,25.5514491985055,0,0,7,0.692614951444486,0.0458346853110297,0.000635304681787401,0.605619555684877,0,0.000211768227262467
"LA",57,3134.76305007935,1634.09412205219,-0.330891246094809,47.7767094921238,4.35144488339849,0,0,4,0.152198995567936,0,0.0058762271494778,0.832806072254467,0,0
"LA",58,78387.1134318124,69426.0976818216,-0.0909235700445686,30.8591407704007,57.7091131712553,1,0.693147180559945,11,1.12004021659521,0.056080935252976,0.107135504962278,0.576149424195634,0.0337206233762909,0.0223603118766851
"LA",59,13018.8686712131,12715.964544094,-0.110074268779881,37.4282850386009,60.2450602053765,0,0,11,1.09079221850948,0.0497580399077652,0.103616066032108,0.599843555707939,0.0277333962386119,0.0220246436691533
"LA",60,4885.30214992352,4598.64440560341,-0.0986573678980878,31.463953853735,62.6682873972059,0,0,11,1.10254392605654,0.0521205362362352,0.108183646534063,0.587610724117371,0.0289638650933363,0.0231566711428988
"LA",61,12486.9570547402,11153.5939686,-0.0704048322347915,28.8700770840391,60.451876372716,0,0,10,1.25434747231702,0.345595512742071,0.0502131993426813,0.334267348508322,0.228880612628254,0.116714900113817
"LA",62,767.357850819826,286.293452978134,-0.0620029809757159,10.4424218628633,26.866566723396,0,0,4,0.232803190984998,0,0.000702561823235305,0.988693052204522,0,0
"LA",63,5864.9468581958,1756.99527901452,-0.141926480022483,3.39796632534109,26.5595988750879,0,0,4,0.198515243345873,0,0.00013562840618154,0.997287431876371,0,0
"LA",64,24137.3352993513,23288.5701135034,-0.140518932477422,33.2734714929984,63.2101288078571,5,1.79175946922805,10,1.42883200378817,0.22771510970921,0.0478417853831016,0.490633071995388,0.0405730081118818,0.18701171033553
"LA",65,833.991653472185,564.18925691396,-0.070938964860291,21.6686692282704,45.9805997500284,0,0,9,1.05100284449115,0.316762069295259,0.117319497733852,0.26079673420702,0.314537438370982,0.00222463092427741
